date,meal,food,quant,calories,carbs,fat,protein,sodium,sugar
2024-04-02,dinner,"Coles - Chicken Sausages, 2.5 Sausage (70g)",2.5,220.0,10.0,8.0,27.0,1235.0,3.0
2024-04-02,dinner,"Chicken Wrap - Wrap, 0.6 wrap",0.6,150.0,4.0,8.0,11.0,504.0,3.0
2024-04-02,snacks,"Taste Shikran - Muhammara, 100 gram",100,140.0,6.0,10.0,6.0,2.0,2.0
2024-04-02,snacks,"Hummus, 2 tablespoon",2,78.0,6.0,5.0,2.0,144.0,1.0
2024-04-02,snacks,"stonefire - Naan, 1/2 naan",,190.0,30.0,5.0,5.0,430.0,2.0
2024-04-02,snacks,"Beef Curry, 1 cup",1,266.0,11.0,13.0,29.0,243.0,6.0
2024-04-02,snacks,"Thai Slaw - Slaw, 4 oz.",4,130.0,12.0,8.0,4.0,700.0,9.0
2024-04-03,breakfast,"Salady - Mexican wrap, 168 g",168,452.0,43.0,26.0,12.0,0.0,8.0
2024-04-03,lunch,"bacalao - plancha, 350 gram",350,221.0,2.0,2.0,55.0,0.0,2.0
2024-04-03,lunch,"Supersol - Tortilla De Patatas, 250 g",250,338.0,38.0,15.0,10.0,0.0,0.0
2024-04-03,dinner,"Pans and Company - Bocadillo Jamon Serrano, 125 gr",125,600.0,70.0,20.0,34.0,0.0,0.0
2024-04-03,snacks,"Solnuts - Almendra tostada , 30 gramo",30,179.0,2.0,15.0,8.0,0.0,0.0
2024-04-04,breakfast,"Hacendado - Salvado de Avena, 50 g",50,179.0,22.0,4.0,9.0,0.0,1.0
2024-04-04,breakfast,"Biotech Usa - Iso Whey Zero, 25 grammi",25,93.0,1.0,0.0,21.0,0.0,0.0
2024-04-04,breakfast,"226ers - Vegan Recovery Drink Vainilla, 25 gr",25,99.0,11.0,1.0,11.0,300.0,0.0
2024-04-04,lunch,"mortadela - Mortadela, 80 grama",80,226.0,4.0,19.0,10.0,0.0,0.0
2024-04-04,lunch,"carrefour - empanada atun, 60 gramo",60,145.0,19.0,5.0,4.0,600.0,2.0
2024-04-04,lunch,"Pan - Pan Blanco ✓, 50 g",50,128.0,28.0,0.0,4.0,250.0,3.0
2024-04-04,lunch,"Supersol - Tortilla De Patatas, 100 g",100,135.0,15.0,6.0,4.0,0.0,0.0
2024-04-04,dinner,"Pan - Pan Blanco ✓, 50 g",50,128.0,28.0,0.0,4.0,250.0,3.0
2024-04-04,dinner,"Solomillo cerdo - Solomillo cerdo, 100 grams",100,101.0,4.0,3.0,0.0,0.0,0.0
2024-04-04,dinner,"bacalao - plancha, 150 gram",150,95.0,1.0,1.0,24.0,0.0,1.0
2024-04-04,dinner,"Jamon Serrano - Jamon Serrano Bellota, 80 gr",80,194.0,0.0,12.0,23.0,0.0,0.0
2024-04-04,dinner,"Aceite Oliva - Aceite Oliva 7ml, 0.5 cucharadita de café (7ml)",0.5,30.0,0.0,4.0,0.0,0.0,0.0
2024-04-04,dinner,"Generic - Vino Tinto, 1 Copa 150 Cc., 1 copa 150 gr.",1,107.0,0.0,0.0,0.0,6.0,0.0
2024-04-04,dinner,"Patatas fritas - Patatas fritas, 50 g",50,267.0,29.0,16.0,3.0,0.0,0.0
2024-04-04,snacks,"carrefour - empanada atun, 60 gramo",60,145.0,19.0,5.0,4.0,600.0,2.0
2024-04-04,snacks,"Plátano - Platano, 1 pieza",1,105.0,27.0,0.0,1.0,0.0,14.0
2024-04-05,breakfast,"Biotech Usa - Iso Whey Zero, 25 grammi",25,93.0,1.0,0.0,21.0,0.0,0.0
2024-04-05,breakfast,"226ers - Vegan Recovery Drink Vainilla, 25 gr",25,99.0,11.0,1.0,11.0,300.0,0.0
2024-04-05,breakfast,"Hacendado - Salvado de Avena, 50 g",50,179.0,22.0,4.0,9.0,0.0,1.0
2024-04-05,lunch,"Ensalada Pollo Ofi, 1 serving",1,759.0,8.0,60.0,46.0,68.0,1.0
2024-04-05,dinner,"Chistorra Gesalaga - Chistorra, 30 gramo",30,143.0,1.0,14.0,4.0,1.0,0.0
2024-04-05,dinner,"Mahou - Cerveza Mahou Tostada 0,0, 325 ml",325,34.0,8.0,0.0,0.0,0.0,4.0
2024-04-05,dinner,"Ensalada - Lechuga 123, 100 gr",100,19.0,3.0,0.0,1.0,10.0,0.0
2024-04-05,dinner,"Pan - Pan Blanco ✓, 40 g",40,102.0,22.0,0.0,3.0,200.0,2.0
2024-04-05,dinner,"Casero - Verduras Al Horno, 140 g",140,140.0,15.0,0.0,4.0,490.0,0.0
2024-04-05,dinner,"Chuleton - Chuleton añojo, 400 gramo",400,644.0,2.0,32.0,88.0,224.0,0.0
2024-04-05,dinner,"Chovi - Alioli, 18 gr",18,134.0,0.0,15.0,0.0,94.0,0.0
2024-04-05,dinner,"Homemade - Patatas Fritas, 100 gr",100,260.0,18.0,20.0,3.0,150.0,0.0
2024-04-05,snacks,"salchichon turon - salchichon, 30 gramo",30,143.0,1.0,13.0,5.0,0.0,0.0
2024-04-06,breakfast,"Hacendado - Salvado de Avena, 60 g",60,215.0,26.0,5.0,11.0,0.0,1.0
2024-04-06,breakfast,"Biotech Usa - Iso Whey Zero, 25 grammi",25,93.0,1.0,0.0,21.0,0.0,0.0
2024-04-06,lunch,"Homemade - Arroz Tapado, 2 cups",2,529.0,44.0,25.0,32.0,0.0,0.0
2024-04-06,lunch,"Huevo Frito Mediano (50g) - Huevo Frito, 1 huevo",1,116.0,1.0,10.0,7.0,86.0,0.0
2024-04-06,lunch,"Espinaca Salteada Con Ajo, 1 taza",1,89.0,8.0,5.0,5.0,545.0,1.0
2024-04-06,dinner,"mollete - mollete, 1 mollete",1,79.0,16.0,0.0,4.0,0.0,0.0
2024-04-06,dinner,"anchoa - conserva, 0.5 lata",0.5,31.0,0.0,2.0,4.0,0.0,0.0
2024-04-06,dinner,"Pasta bolognese - Pasta bolognese, 560 gr",560,661.0,95.0,18.0,29.0,0.0,0.0
2024-04-07,breakfast,"Yo Soy - Bebida De Avena, 250 ml",250,115.0,20.0,2.0,4.0,0.0,14.0
2024-04-07,breakfast,"oats - copos de avena, 70 g",70,259.0,39.0,6.0,8.0,0.0,0.0
2024-04-07,lunch,"mayonesa - Mayonesa, 1 cucharada",1,90.0,0.0,10.0,0.0,0.0,0.0
2024-04-07,lunch,"canchita - canchita, 20 gr",20,73.0,16.0,1.0,1.0,2.0,0.0
2024-04-07,lunch,"Natalie's Peruvian - Causa, 3 in by  in",3,262.0,18.0,17.0,13.0,330.0,0.0
2024-04-07,lunch,"Peru - Arroz Chaufa De Pollo, 120 g",120,215.0,34.0,5.0,7.0,292.0,0.0
2024-04-07,lunch,"Pardo's Chicken - Pollo A La Brasa, 1/4 de pollo",,510.0,11.0,21.0,67.0,0.0,0.0
2024-04-07,lunch,"Homemade - Patatas Fritas, 35 gr",35,91.0,6.0,7.0,1.0,53.0,0.0
2024-04-07,dinner,"Pollo Plancha - Pollo Plancha, 100 gr",100,98.0,1.0,1.0,20.0,705.0,0.0
2024-04-07,dinner,"Cebollas Moradas, 0.5 medio",0.5,21.0,5.0,0.0,1.0,1.0,2.0
2024-04-07,dinner,"Hacendado - Tortitas, Fajitas, Wraps de Avena, 60 gr",60,172.0,24.0,4.0,9.0,780.0,1.0
2024-04-07,dinner,"Old El Paso - Chili con Carne Suave, 209 gram",209,217.0,19.0,6.0,18.0,0.0,5.0
2024-04-07,snacks,"Maurten - Gel100, 40 gramos",40,100.0,25.0,0.0,0.0,85.0,25.0
2024-04-07,snacks,"226ers - Vegan Recovery Drink Vainilla, 50 gr",50,198.0,21.0,3.0,22.0,600.0,1.0
2024-04-07,snacks,"Maurten - Gel100, 40 gramos",40,100.0,25.0,0.0,0.0,85.0,25.0
2024-04-07,snacks,"Maurten - Gel100, 40 gramos",40,100.0,25.0,0.0,0.0,85.0,25.0
2024-04-07,snacks,"Biotech Usa - Iso Whey Zero, 25 grammi",25,93.0,1.0,0.0,21.0,0.0,0.0
2024-04-07,snacks,"Hacendado - Salvado de Avena, 50 g",50,179.0,22.0,4.0,9.0,0.0,1.0
2024-04-08,breakfast,"Hacendado - Salvado de Avena, 50 g",50,179.0,22.0,4.0,9.0,0.0,1.0
2024-04-08,breakfast,"Biotech Usa - Iso Whey Zero, 25 grammi",25,93.0,1.0,0.0,21.0,0.0,0.0
2024-04-08,lunch,"Genérico - Berenjena, 200 g",200,48.0,11.0,0.0,2.0,4.0,5.0
2024-04-08,lunch,"Vegetalia - Hummus pimientos, 60 gr",60,139.0,8.0,11.0,1.0,0.0,0.0
2024-04-08,lunch,"Casera Vegana - Paella De Verduras, 400 , gr",,648.0,98.0,21.0,16.0,0.0,0.0
2024-04-08,lunch,"piña - Piña, 90 gram",90,45.0,12.0,0.0,0.0,1.0,9.0
2024-04-08,dinner,"Zanahorias Asadas, 1.5 taza",1.5,163.0,21.0,9.0,2.0,860.0,10.0
2024-04-08,dinner,"Pollo Plancha - Pollo Plancha, 250 gr",250,245.0,2.0,3.0,51.0,1763.0,0.0
2024-04-08,snacks,"Cocteleo - Cocteleo, 30 g",30,157.0,10.0,10.0,6.0,0.0,0.0
2024-04-09,breakfast,"Hacendado - Salvado de Avena, 50 g",50,179.0,22.0,4.0,9.0,0.0,1.0
2024-04-09,breakfast,"Biotech Usa - Iso Whey Zero, 40 grammi",40,149.0,2.0,1.0,34.0,0.0,0.0
2024-04-09,lunch,"Ensalada Polllo Ofi Bain, 1.2 serving",1.2,667.0,29.0,42.0,45.0,80.0,8.0
2024-04-09,dinner,"ensalada verde cuttings - ensalada, 100 gramo",100,88.0,2.0,6.0,2.0,469.0,1.0
2024-04-09,dinner,"Tubokata - bocadillo de pollo empanado, 250 gramo",250,731.0,58.0,42.0,28.0,4.0,8.0
2024-04-09,snacks,"Carrefour - Barritas Cereales Avellana, 1 barrita",1,85.0,13.0,3.0,2.0,120.0,5.0
2024-04-10,breakfast,"Roig - Clara de huevo, 30 gr",30,15.0,0.0,0.0,3.0,0.0,0.0
2024-04-10,breakfast,"huevo - Huevo Entero, 1 pieza",1,78.0,1.0,5.0,6.0,0.0,0.0
2024-04-10,breakfast,"Aceite oliva - Aceite, 0.4 cucharada (14gr)",0.4,50.0,0.0,6.0,0.0,0.0,0.0
2024-04-10,breakfast,"tomate rallado natural - tomate rallado natural, 2 rebanada",2,38.0,7.0,1.0,0.0,0.0,0.0
2024-04-10,breakfast,"Jamon de pavo - Jamon, 3 rebanada",3,108.0,2.0,4.0,15.0,948.0,1.0
2024-04-10,breakfast,"piña - Piña, 90 gram",90,45.0,12.0,0.0,0.0,1.0,9.0
2024-04-10,breakfast,"Kiwi, 1 fruit",1,44.0,11.0,0.0,1.0,4.0,7.0
2024-04-10,lunch,"lentejas de verduras - lentejas con verduras, 416 grs",416,313.0,33.0,10.0,16.0,0.0,0.0
2024-04-10,lunch,"Bedca - Calabacín (Asado), 100 g",100,18.0,2.0,0.0,2.0,1.0,0.0
2024-04-10,lunch,"Pollo Plancha - Pollo Plancha, 150 gr",150,147.0,1.0,2.0,31.0,1058.0,0.0
2024-04-10,lunch,"Galia - Melon, 80 g - 1/4 melon",80,30.0,7.0,0.0,1.0,15.0,7.0
2024-04-10,dinner,"Pans and Company - Bocadillo Jamon Serrano, 125 gr",125,600.0,70.0,20.0,34.0,0.0,0.0
2024-04-10,snacks,"Hummus Sandwich - Hummus Sandwich, 0.5 Sandwich",0.5,120.0,16.0,5.0,7.0,210.0,3.0
2024-04-10,snacks,"Empanada carne - Empanada carne, 120 gramo",120,316.0,35.0,13.0,15.0,0.0,0.0
2024-04-11,breakfast,"Hacendado - Salvado de Avena, 50 g",50,179.0,22.0,4.0,9.0,0.0,1.0
2024-04-11,breakfast,"Biotech Usa - Iso Whey Zero, 50 grammi",50,186.0,3.0,1.0,42.0,0.0,0.0
2024-04-11,lunch,"Ensalada Polllo Ofi Bain, 1.2 serving",1.2,667.0,29.0,42.0,45.0,80.0,8.0
2024-04-11,dinner,"Home - Hamburguesa, 1.3 piece",1.3,644.0,52.0,33.0,35.0,0.0,0.0
2024-04-11,dinner,"Homemade - Patatas Fritas, 120 gr",120,312.0,22.0,24.0,3.0,180.0,0.0
2024-04-11,dinner,"mayonesa - Mayonesa, 1 cucharada",1,90.0,0.0,10.0,0.0,0.0,0.0
2024-04-11,dinner,"Casera - Alita De Pollo Frita, 2 alita",2,178.0,0.0,13.0,15.0,240.0,0.0
2024-04-11,snacks,"Plátano - Platano, 1 pieza",1,105.0,27.0,0.0,1.0,0.0,14.0
2024-04-11,snacks,"salchichon turon - salchichon, 30 gramo",30,143.0,1.0,13.0,5.0,0.0,0.0
2024-04-11,snacks,"Aji De Gallina, 50 gram(s)",50,74.0,5.0,4.0,5.0,54.0,1.0
2024-04-12,breakfast,"Hacendado - Salvado de Avena, 50 g",50,179.0,22.0,4.0,9.0,0.0,1.0
2024-04-12,breakfast,"Biotech Usa - Iso Whey Zero, 50 grammi",50,186.0,3.0,1.0,42.0,0.0,0.0
2024-04-12,lunch,"Ensalada Polllo Ofi Bain, 1.2 serving",1.2,667.0,29.0,42.0,45.0,80.0,8.0
2024-04-12,dinner,"Generic - Nigiri Salmon , 600 g (1 piece)",600,1080.0,77.0,48.0,78.0,876.0,23.0
2024-04-12,dinner,"Vodka soda, 3 drink",3,398.0,0.0,0.0,0.0,108.0,0.0
2024-04-12,dinner,"Patatas fritas - Patatas fritas, 30 g",30,160.0,17.0,9.0,2.0,0.0,0.0
2024-04-13,breakfast,"carrefour - empanada atun, 68 gramo",68,164.0,22.0,6.0,5.0,680.0,2.0
2024-04-13,lunch,"Chistorra Gesalaga - Chistorra, 30 gramo",30,143.0,1.0,14.0,4.0,1.0,0.0
2024-04-13,lunch,"Pan - Pan Blanco ✓, 40 g",40,102.0,22.0,0.0,3.0,200.0,2.0
2024-04-13,lunch,"Pulpos pequeños - Pulpo, 70 gram",70,33.0,0.0,0.0,7.0,0.0,0.0
2024-04-13,lunch,"Patatas revolconas con torreznos - Patatas revolconas con torreznos, 40 gr",40,90.0,5.0,7.0,1.0,0.0,0.0
2024-04-13,lunch,"Giraldo - Preparado tortilla bacalao, 100 gr",100,91.0,4.0,6.0,6.0,0.0,0.0
2024-04-13,lunch,"Homemade - Patatas Fritas, 40 gr",40,104.0,7.0,8.0,1.0,60.0,0.0
2024-04-13,lunch,"Ali Oli Auchan - Salsa Ali Oli, 1 cucharadita",1,50.0,0.0,6.0,0.0,104.0,0.0
2024-04-13,lunch,"tomahawk steak - tomahawk steak, 400 gram",400,456.0,0.0,26.0,86.0,0.0,0.0
2024-04-13,lunch,"Ensalada De Cebolla Y Tomate, 1 taza",1,104.0,8.0,8.0,1.0,94.0,5.0
2024-04-13,dinner,"Homemade - Patatas Fritas, 40 gr",40,104.0,7.0,8.0,1.0,60.0,0.0
2024-04-13,dinner,"Patatas fritas - Patatas fritas, 40 g",40,213.0,23.0,12.0,2.0,0.0,0.0
2024-04-13,dinner,"Vodka soda, 1 drink",1,133.0,0.0,0.0,0.0,36.0,0.0
2024-04-13,dinner,"Generico - Orujo De Hierbas, 3 chupito normal (35 ml.)",3,270.0,0.0,0.0,0.0,0.0,0.0
2024-04-13,dinner,"Home - Hamburguesa, 1.2 piece",1.2,594.0,48.0,30.0,32.0,0.0,0.0
2024-04-13,snacks,"226ers - Vegan Recovery Drink Vainilla, 50 gr",50,198.0,21.0,3.0,22.0,600.0,1.0
2024-04-14,breakfast,"Plátano - Platano, 1 pieza",1,105.0,27.0,0.0,1.0,0.0,14.0
2024-04-14,lunch,"Patatas fritas - Patatas fritas, 80 g",80,426.0,46.0,25.0,5.0,0.0,0.0
2024-04-14,lunch,"Ensalada De Cebolla Y Tomate, 1 taza",1,104.0,8.0,8.0,1.0,94.0,5.0
2024-04-14,lunch,"Ensaladilla: - Ensaladilla Rusa, 50 gr",50,95.0,4.0,8.0,3.0,60.0,2.0
2024-04-14,lunch,"maheso - fingers pollo, 70 7/10 g",70,158.0,14.0,7.0,9.0,910.0,1.0
2024-04-14,lunch,"Milanesa - Milanesa De Carne Frita, 270 g",270,716.0,19.0,36.0,74.0,888.0,3.0
2024-04-14,lunch,"Huevo Frito Mediano (50g) - Huevo Frito, 1 huevo",1,116.0,1.0,10.0,7.0,86.0,0.0
2024-04-14,dinner,"Tandoori Naan - Garlic Naan, 0.3 naan",0.3,57.0,9.0,2.0,2.0,129.0,1.0
2024-04-14,dinner,"Chicken Biryani, 300 gram(s)",300,427.0,45.0,14.0,29.0,613.0,5.0
2024-04-14,dinner,"Indian curry - chicken, 1 cup",1,395.0,42.0,5.0,38.0,0.0,0.0
2024-04-14,snacks,"226ers - Vegan Recovery Drink Vainilla, 25 gr",25,99.0,11.0,1.0,11.0,300.0,0.0
2024-04-14,snacks,"Biotech Usa - Iso Whey Zero, 25 grammi",25,93.0,1.0,0.0,21.0,0.0,0.0
2024-04-15,breakfast,"Hacendado - Salvado de Avena, 50 g",50,179.0,22.0,4.0,9.0,0.0,1.0
2024-04-15,breakfast,"Biotech Usa - Iso Whey Zero, 50 grammi",50,186.0,3.0,1.0,42.0,0.0,0.0
2024-04-15,breakfast,"Arandanos Frescos - Arandanos real, 30 g",30,19.0,5.0,0.0,0.0,0.0,0.0
2024-04-15,lunch,"Ensalada Polllo Ofi Bain, 1.2 serving",1.2,667.0,29.0,42.0,45.0,80.0,8.0
2024-04-15,dinner,"Huevo Frito Mediano (50g) - Huevo Frito, 2 huevo",2,232.0,2.0,20.0,14.0,172.0,1.0
2024-04-15,dinner,"Casero - Verduras Al Horno, 100 g",100,100.0,11.0,0.0,3.0,350.0,0.0
2024-04-15,dinner,"Patatas - Hervidas, 60 gr",60,47.0,10.0,0.0,2.0,0.0,0.0
2024-04-16,breakfast,"Roig - Clara de huevo, 40 gr",40,20.0,0.0,0.0,4.0,0.0,0.0
2024-04-16,breakfast,"huevo - Huevo Entero, 1 pieza",1,78.0,1.0,5.0,6.0,0.0,0.0
2024-04-16,breakfast,"Pechuga de Pollo - Pechuga De Pollo, 100 gram",100,145.0,0.0,6.0,22.0,66.0,0.0
2024-04-16,breakfast,"pimientos - pimiento piquillo, 2 cucharada",2,15.0,3.0,0.0,1.0,0.0,0.0
2024-04-16,breakfast,"Freia - Fresa, 100 gram",100,32.0,8.0,0.0,1.0,1.0,0.0
2024-04-16,lunch,"Jamon Serrano - Jamon Serrano Bellota, 40 gr",40,97.0,0.0,6.0,11.0,0.0,0.0
2024-04-16,lunch,"huevo - Huevo Entero, 0.5 pieza",0.5,39.0,0.0,3.0,3.0,0.0,0.0
2024-04-16,lunch,"Macedonia - Frutas, 1 copa",1,68.0,15.0,0.0,1.0,0.0,0.0
2024-04-16,lunch,"Salmorejo - Salmorejo, 1 taza",1,63.0,5.0,4.0,1.0,0.0,0.0
2024-04-16,lunch,"Supersol - Tortilla De Patatas, 250 g",250,338.0,38.0,15.0,10.0,0.0,0.0
2024-04-16,dinner,"Pans and Company - Bocadillo Jamon Serrano, 125 gr",125,600.0,70.0,20.0,34.0,0.0,0.0
2024-04-16,dinner,"floristan - tortilla de patatas cebolla, 200 gramo",200,158.0,15.0,9.0,4.0,0.0,0.0
2024-04-16,snacks,"Carrefour - barríta frutos rojos, 18 gramo",18,66.0,13.0,1.0,1.0,0.0,5.0
2024-04-17,breakfast,"Roig - Clara de huevo, 30 gr",30,15.0,0.0,0.0,3.0,0.0,0.0
2024-04-17,breakfast,"huevo - Huevo Entero, 1 pieza",1,78.0,1.0,5.0,6.0,0.0,0.0
2024-04-17,breakfast,"pan de semillas - pan semillas, 100 gramos",100,286.0,47.0,7.0,7.0,536.0,0.0
2024-04-17,breakfast,"Aceite oliva - Aceite, 0.4 cucharada (14gr)",0.4,50.0,0.0,6.0,0.0,0.0,0.0
2024-04-17,breakfast,"tomate rallado natural - tomate rallado natural, 2 rebanada",2,38.0,7.0,1.0,0.0,0.0,0.0
2024-04-17,breakfast,"Jamon de pavo - Jamon, 4 rebanada",4,144.0,2.0,5.0,20.0,1264.0,2.0
2024-04-17,lunch,"Homemade - Bocadillo De Atún, 0.75 bocadillo",0.75,555.0,90.0,4.0,19.0,1080.0,0.0
2024-04-17,lunch,"Sol del Alb - cóctel de frutos secos y snacks, 40 gramo",40,201.0,18.0,12.0,4.0,0.0,0.0
2024-04-17,dinner,"Homemade - Bocadillo De Atún, 0.75 bocadillo",0.75,555.0,90.0,4.0,19.0,1080.0,0.0
2024-04-17,snacks,"Solnuts - Almendra tostada , 30 gramo",30,179.0,2.0,15.0,8.0,0.0,0.0
2024-04-17,snacks,"KFC - Original Recipe Chicken, Breast, 178 g",178,320.0,13.0,14.0,36.0,1130.0,0.0
2024-04-18,breakfast,"Hacendado - Salvado de Avena, 50 g",50,179.0,22.0,4.0,9.0,0.0,1.0
2024-04-18,breakfast,"Biotech Usa - Iso Whey Zero, 50 grammi",50,186.0,3.0,1.0,42.0,0.0,0.0
2024-04-18,lunch,"Productos de Nuestra Tierra - Oreja Picantona, 215 gramo",215,402.0,2.0,28.0,34.0,3.0,0.0
2024-04-18,lunch,"KFC - Original Recipe Chicken, Breast, 178 g",178,320.0,13.0,14.0,36.0,1130.0,0.0
2024-04-18,dinner,"Koko Roko - Pollo dürüm, 396 gramo",396,600.0,75.0,17.0,36.0,5.0,4.0
2024-04-18,dinner,"Falafel - Falafel, 2 ball",2,114.0,11.0,6.0,5.0,100.0,0.0
2024-04-18,snacks,"salchichon turon - salchichon, 20 gramo",20,96.0,1.0,9.0,4.0,0.0,0.0
2024-04-19,breakfast,"Hacendado - Salvado de Avena, 50 g",50,179.0,22.0,4.0,9.0,0.0,1.0
2024-04-19,breakfast,"Biotech Usa - Iso Whey Zero, 50 grammi",50,186.0,3.0,1.0,42.0,0.0,0.0
2024-04-19,lunch,"Gambas - Gamba, 1.5 taza",1.5,53.0,0.0,1.0,11.0,0.0,0.0
2024-04-19,lunch,"Generic - Vino Tinto, 1 Copa 150 Cc., 1 copa 150 gr.",1,107.0,0.0,0.0,0.0,6.0,0.0
2024-04-19,lunch,"Mahou - Cerveza Mahou Tostada 0,0, 325 ml",325,34.0,8.0,0.0,0.0,0.0,4.0
2024-04-19,lunch,"Esparragos - Esparragos Blancos, 4 ,5",,29.0,3.0,1.0,2.0,0.0,0.0
2024-04-19,lunch,"Chuleton - Chuleton añojo, 400 gramo",400,644.0,2.0,32.0,88.0,224.0,0.0
2024-04-19,lunch,"Patatas - Hervidas, 100 gr",100,78.0,17.0,0.0,3.0,0.0,0.0
2024-04-19,dinner,"Baija - Biang Biang Noodles, 1 pack",1,580.0,68.0,29.0,11.0,1670.0,8.0
2024-04-19,dinner,"Won Ton - Won Ton, 90 g",90,176.0,22.0,5.0,12.0,2475.0,1.0
2024-04-20,breakfast,"Biotech Usa - Iso Whey Zero, 25 grammi",25,93.0,1.0,0.0,21.0,0.0,0.0
2024-04-20,breakfast,"226ers - Vegan Recovery Drink Vainilla, 25 gr",25,99.0,11.0,1.0,11.0,300.0,0.0
2024-04-20,breakfast,"Hacendado - Salvado de Avena, 50 g",50,179.0,22.0,4.0,9.0,0.0,1.0
2024-04-20,lunch,"Palacios - cuartos asados pollo, 1 racion",1,658.0,3.0,25.0,81.0,0.0,1.0
2024-04-20,lunch,"Homemade - Patatas Fritas, 40 gr",40,104.0,7.0,8.0,1.0,60.0,0.0
2024-04-20,lunch,"Supersol - Tortilla De Patatas, 180 g",180,243.0,27.0,11.0,7.0,0.0,0.0
2024-04-20,lunch,"Ensalada - Lechuga 123, 100 gr",100,19.0,3.0,0.0,1.0,10.0,0.0
2024-04-20,lunch,"Peru - Arroz Chaufa De Pollo, 40 g",40,72.0,11.0,2.0,2.0,97.0,0.0
2024-04-20,lunch,"mayonesa - Mayonesa, 0.8 cucharada",0.8,72.0,0.0,8.0,0.0,0.0,0.0
2024-04-20,lunch,"Freia - Fresa, 100 gram",100,32.0,8.0,0.0,1.0,1.0,0.0
2024-04-20,dinner,"Epicured - Shrimp Chop Suey, 1 container",1,300.0,27.0,14.0,20.0,1270.0,10.0
2024-04-20,dinner,"Essential Diet - Ternera con pimientos, 1 unidad",1,133.0,5.0,2.0,24.0,0.0,0.0
2024-04-20,dinner,"Zanuy - Pan de Gambas, 6 panes",6,157.0,22.0,7.0,0.0,0.0,0.0
2024-04-20,dinner,"Restaurante Chino - Sopa Agripicante, 1 Taza (233g)",1,91.0,10.0,3.0,6.0,876.0,1.0
2024-04-20,dinner,"Peru - Arroz Chaufa De Pollo, 80 g",80,143.0,22.0,3.0,5.0,194.0,0.0
2024-04-20,dinner,"Espárragos - Espárragos, 100 g",100,30.0,5.0,0.0,2.0,0.0,0.0
2024-04-20,snacks,"mahou 5 estrellas - cerveza, 330 ml",330,162.0,12.0,0.0,1.0,0.0,0.0
2024-04-21,breakfast,"Supersol - Tortilla De Patatas, 100 g",100,135.0,15.0,6.0,4.0,0.0,0.0
2024-04-21,lunch,"Chorizo - Chorizo Sausage, 2 oz",2,180.0,1.0,14.0,12.0,700.0,0.0
2024-04-21,lunch,"Palacios - cuartos asados pollo, 1 racion",1,658.0,3.0,25.0,81.0,0.0,1.0
2024-04-21,lunch,"mayonesa - Mayonesa, 1 cucharada",1,90.0,0.0,10.0,0.0,0.0,0.0
2024-04-21,lunch,"Homemade - Patatas Fritas, 80 gr",80,208.0,14.0,16.0,2.0,120.0,0.0
2024-04-21,lunch,"Peru - Arroz Chaufa De Pollo, 80 g",80,143.0,22.0,3.0,5.0,194.0,0.0
2024-04-21,dinner,"Epicured - Shrimp Chop Suey, 1 container",1,300.0,27.0,14.0,20.0,1270.0,10.0
2024-04-21,dinner,"Peru - Arroz Chaufa De Pollo, 120 g",120,215.0,34.0,5.0,7.0,292.0,0.0
2024-04-21,snacks,"Carrefour - Salvado de Trigo Grueso (label) , 40 gram",40,104.0,7.0,2.0,6.0,0.0,2.0
2024-04-21,snacks,"226ers - Vegan Recovery Drink Vainilla, 25 gr",25,99.0,11.0,1.0,11.0,300.0,0.0
2024-04-21,snacks,"Biotech Usa - Iso Whey Zero, 25 grammi",25,93.0,1.0,0.0,21.0,0.0,0.0
2024-04-21,snacks,"Zumo Maracuya - Zumo, 200 ml",200,40.0,125.0,0.0,1.0,0.0,110.0
2024-04-21,snacks,"Casero - Pato Asado /pato Pekin, 0.5 porción",0.5,158.0,0.0,14.0,7.0,33.0,0.0
2024-04-22,breakfast,"Casero - Pierna Pollo Asado, 80 gramos",80,160.0,1.0,8.0,18.0,79.0,0.0
2024-04-22,breakfast,"huevo - Huevo Entero, 2 pieza",2,156.0,1.0,11.0,13.0,0.0,0.0
2024-04-22,breakfast,"Aceite Oliva - Aceite Oliva 7ml, 0.5 cucharadita de café (7ml)",0.5,30.0,0.0,4.0,0.0,0.0,0.0
2024-04-22,lunch,"Ensalada Polllo Ofi Bain, 1 serving",1,556.0,24.0,35.0,38.0,66.0,7.0
2024-04-22,dinner,"Wu's Ramen - Gyoza, 6 pieces",6,309.0,41.0,11.0,12.0,870.0,0.0
2024-04-22,dinner,"Mahou - Cerveza Mahou Tostada 0,0, 325 ml",325,34.0,8.0,0.0,0.0,0.0,4.0
2024-04-22,dinner,"Patatas fritas - Patatas fritas, 40 g",40,213.0,23.0,12.0,2.0,0.0,0.0
2024-04-22,dinner,"Homemade Ceviche - Seafood Ceviche, 256.2 g",256.2,156.0,12.0,1.0,25.0,190.0,2.0
2024-04-22,dinner,"Nigiri De Atún Blanco, 200 gram(s)",200,235.0,24.0,1.0,30.0,52.0,0.0
2024-04-22,dinner,"Vodka soda, 1 drink",1,133.0,0.0,0.0,0.0,36.0,0.0
2024-04-22,dinner,"Solnuts - Almendra tostada , 30 gramo",30,179.0,2.0,15.0,8.0,0.0,0.0
2024-04-23,breakfast,"oats - copos de avena, 50 g",50,185.0,28.0,4.0,6.0,0.0,0.0
